path,label,label_name,dataset,subject
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1474.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1476.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1478.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1480.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1490.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1492.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1499.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1503.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1507.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1511.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1519.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1521.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1522.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1527.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1531.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1541.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1542.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1543.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1554.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1555.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1557.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1558.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1562.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1565.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1566.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1568.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1570.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1574.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1576.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1583.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1614.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1624.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1627.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1628.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1630.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1631.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1680.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1683.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1692.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1703.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1704.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1706.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1708.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1721.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1729.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1740.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1752.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1754.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1770.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1772.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1774.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1781.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1782.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1783.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1787.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1791.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1795.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1806.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1808.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1812.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1814.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1816.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1817.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1821.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1824.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1825.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1830.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1834.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1838.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1840.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1844.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1848.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1849.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1850.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1854.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1856.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1857.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1860.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1866.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1869.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1870.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1873.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1879.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1881.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1890.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1891.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1893.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1900.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1902.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1907.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1909.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1912.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1913.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d1918.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2241.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2242.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2245.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2248.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2250.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2256.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2257.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2258.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2261.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2262.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2263.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2264.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2266.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2267.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2268.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2270.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2271.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2272.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2273.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2274.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2275.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2277.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2278.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2279.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2280.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2282.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2285.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2286.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2287.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2290.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2291.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2298.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2300.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2302.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2308.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2309.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2311.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2312.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2313.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2314.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2317.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2319.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2321.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2324.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2325.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2330.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2332.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2333.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2335.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2341.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2344.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2347.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2351.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2352.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2355.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2356.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2357.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2360.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2368.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2370.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2373.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2374.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2378.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2379.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2383.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2386.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2387.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2389.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2390.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2392.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2393.tiff,1,spoof,NDCLD15,nd1S07013
C:\Users\sahar\OneDrive\Desktop\EXPLAINABLE_IRIS_PAD\Data\Raw\NDCLD15\07013d2394.tiff,1,spoof,NDCLD15,nd1S07013
